disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,ra,dec,sma,display_name,source_kepler,source_tess
2,2.564012541,0.9433,2551.9,7.27,6274.0,1.428,5.3,0.0,0.0,0.0,0.0,6274.0,6274.0,0.037,,True,False
0,0.71538172,5.0,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,2.264471713,7.1803,187430.0,102.12,6782.0,1.752,873.7,0.0,1.0,0.0,0.0,6782.0,6782.0,0.0354,,True,False
0,18.3602239,2.352,574.6,2.04,5713.0,0.856,12.4,0.0,1.0,1.0,0.0,5713.0,5713.0,0.134,,True,False
2,5.21395046,3.188,78.5,1.24,5529.0,1.412,8.6,0.0,0.0,0.0,0.0,5529.0,5529.0,0.0582,,True,False
2,24.996068,5.623,621.7,2.4,5761.0,0.956,9.4,0.0,0.0,0.0,0.0,5761.0,5761.0,0.1693,,True,False
2,8.9429645,1.803,233.5,0.89,4183.0,0.594,7.2,0.0,0.0,0.0,0.0,4183.0,4183.0,0.0704,,True,False
0,281.509095,40.963,5948.7,85.77,4797.0,10.709,182.5,0.0,1.0,0.0,0.0,4797.0,4797.0,1.0218,,True,False
2,2.405625303,0.6283,163.5,1.11,5450.0,0.83,12.0,0.0,0.0,0.0,0.0,5450.0,5450.0,0.0344,,True,False
0,3.258249472,2.6358,1643.5,79.23,6712.0,2.361,202.0,0.0,1.0,0.0,0.0,6712.0,6712.0,0.0489,,True,False
0,552.8295063,16.0851,266300.0,56.89,5956.0,0.929,942.6,1.0,0.0,0.0,0.0,5956.0,5956.0,1.2226,,True,False
0,0.773595312,0.781,93.0,0.96,5973.0,0.935,13.2,0.0,0.0,1.0,1.0,5973.0,5973.0,0.0166,,True,False
2,0.7735301,1.335,185.4,1.87,6296.0,1.35,14.2,0.0,0.0,0.0,0.0,6296.0,6296.0,0.017,,True,False
0,533.6593,12.81,533.5,1.92,5695.0,0.839,7.8,1.0,0.0,0.0,0.0,5695.0,5695.0,1.2547,,True,False
2,2.42186898,6.22,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,44.827323809,6.86103,237120.0,429.0,5160.0,3.279,4484.5,0.0,1.0,0.0,0.0,5160.0,5160.0,0.2797,,True,False
0,7.535894184,8.3059,172130.0,24.64,4969.0,0.537,1446.7,0.0,1.0,0.0,0.0,4969.0,4969.0,0.0625,,True,False
0,0.562498925,0.6743,420.1,2.88,5638.0,0.933,44.1,1.0,0.0,0.0,0.0,5638.0,5638.0,0.0127,,True,False
0,0.755049082,2.09643,26068.0,30.47,5242.0,0.622,683.7,0.0,1.0,0.0,0.0,5242.0,5242.0,0.0138,,True,False
0,1.012694226,3.6017,108500.0,42.51,6487.0,1.233,185.1,0.0,1.0,0.0,0.0,6487.0,6487.0,0.0203,,True,False
0,10.303356001,5.98633,520070.0,69.66,5497.0,0.9,2039.1,0.0,1.0,0.0,0.0,5497.0,5497.0,0.0854,,True,False
0,2.214029545,5.64264,349110.0,94.23,6604.0,1.526,2680.5,0.0,1.0,0.0,0.0,6604.0,6604.0,0.0361,,True,False
0,2.441988077,3.94526,95344.0,90.39,6078.0,2.059,1174.5,0.0,1.0,0.0,0.0,6078.0,6078.0,0.0373,,True,False
0,2.44200193,3.146,128.6,0.95,5587.0,0.851,9.6,0.0,0.0,1.0,1.0,5587.0,5587.0,0.0349,,True,False
1,384.847556,9.969,189.9,1.09,5579.0,0.798,12.3,0.0,0.0,0.0,0.0,5579.0,5579.0,0.994,Kepler-452 b,True,False
0,2.131225773,5.4932,2337.1,35.68,6181.0,1.028,215.6,0.0,0.0,1.0,0.0,6181.0,6181.0,0.0316,,True,False
2,0.839907158,1.019,119.6,0.92,5120.0,0.853,10.7,0.0,0.0,0.0,0.0,5120.0,5120.0,0.0162,,True,False
0,1.219736039,4.89465,611520.0,135.43,7358.0,1.637,1037.2,1.0,0.0,1.0,0.0,7358.0,7358.0,0.0253,,True,False
0,2.015152464,8.17997,561690.0,132.05,6988.0,1.649,4129.6,0.0,1.0,0.0,0.0,6988.0,6988.0,0.0353,,True,False
0,0.82820657,2.70353,118530.0,35.67,5033.0,0.655,548.3,0.0,1.0,0.0,0.0,5033.0,5033.0,0.0149,,True,False
2,1.7613778,1.355,359.3,2.32,6544.0,1.207,10.5,0.0,0.0,0.0,0.0,6544.0,6544.0,0.0302,,True,False
0,2.537081943,4.80903,245320.0,67.96,6735.0,1.309,2434.8,0.0,1.0,0.0,0.0,6735.0,6735.0,0.0394,,True,False
0,14.443127448,8.33598,41685.0,92.28,5757.0,2.736,2186.0,0.0,1.0,0.0,0.0,5757.0,5757.0,0.1262,,True,False
0,5.61386908,5.07753,57386.0,34.24,4504.0,0.709,1253.6,0.0,1.0,0.0,0.0,4504.0,4504.0,0.0549,,True,False
0,9.080194398,8.18777,324570.0,76.4,6461.0,1.131,3481.8,1.0,0.0,0.0,0.0,6461.0,6461.0,0.0896,,True,False
0,9.93442075,7.8219,55965.0,34.03,5382.0,0.669,529.0,0.0,1.0,0.0,0.0,5382.0,5382.0,0.0817,,True,False
0,2.071939672,4.45367,198770.0,75.64,6140.0,1.254,2409.8,0.0,1.0,0.0,0.0,6140.0,6140.0,0.032,,True,False
0,8.5893644,6.975,179.3,1.21,5602.0,0.817,9.8,0.0,0.0,1.0,1.0,5602.0,5602.0,0.0795,,True,False
0,8.589644815,9.49469,269520.0,140.07,6331.0,2.194,5324.6,0.0,1.0,0.0,0.0,6331.0,6331.0,0.0858,,True,False
2,11.7728146,4.132,77.1,0.93,5410.0,1.056,9.9,0.0,0.0,0.0,0.0,5410.0,5410.0,0.097,,True,False
0,1.009671584,4.37759,155120.0,125.31,7652.0,2.242,1440.7,0.0,1.0,0.0,0.0,7652.0,7652.0,0.0236,,True,False
2,2.46506501,6.218,39.8,1.14,6881.0,1.714,10.3,0.0,0.0,0.0,0.0,6881.0,6881.0,0.0395,,True,False
2,1.758599866,0.2729,237.8,1.6,4744.0,0.725,11.9,0.0,0.0,0.0,0.0,4744.0,4744.0,0.0262,,True,False
0,1.260575815,2.36064,154280.0,29.91,5388.0,0.715,781.2,0.0,1.0,0.0,0.0,5388.0,5388.0,0.0203,,True,False
0,1.88912273,4.219,60.2,0.59,5413.0,0.754,15.5,0.0,0.0,1.0,0.0,5413.0,5413.0,0.0276,,True,False
0,0.609125246,0.655,139.2,0.96,5595.0,0.796,10.9,0.0,0.0,1.0,0.0,5595.0,5595.0,0.0135,,True,False
2,14.1573717,3.786,130.0,1.1,6122.0,0.964,9.3,0.0,0.0,0.0,0.0,6122.0,6122.0,0.1161,,True,False
0,1.566528935,3.2593,92511.0,49.66,5883.0,0.905,485.0,0.0,1.0,0.0,0.0,5883.0,5883.0,0.0253,,True,False
0,4.52977632,26.752,1582.2,12.22,8912.0,2.299,55.2,1.0,0.0,0.0,0.0,8912.0,8912.0,0.0693,,True,False
2,1.291964282,1.8378,28640.0,10.97,4995.0,0.638,45.8,0.0,0.0,0.0,0.0,4995.0,4995.0,0.0199,,True,False
2,37.4646974,4.954,51.6,0.97,6266.0,1.342,10.3,0.0,0.0,0.0,0.0,6266.0,6266.0,0.2238,,True,False
0,4.32744048,4.539,22.0,0.58,5888.0,1.227,8.0,1.0,0.0,0.0,0.0,5888.0,5888.0,0.0526,,True,False
0,11.57958162,2.47,759.8,3.55,5713.2,1.017,23.0,0.0,1.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,6.31915999,3.465,34.4,1.04,6254.0,1.706,9.8,0.0,0.0,0.0,0.0,6254.0,6254.0,0.0693,,True,False
2,2.58393841,2.169,49.4,0.77,6164.0,1.09,8.5,0.0,0.0,0.0,0.0,6164.0,6164.0,0.0373,,True,False
0,0.87630504,1.11,170.9,22.24,6032.0,0.929,25.2,0.0,0.0,1.0,0.0,6032.0,6032.0,0.018,,True,False
2,6.5595368,4.324,26.3,0.62,5950.0,1.196,10.1,0.0,0.0,0.0,0.0,5950.0,5950.0,0.0708,,True,False
2,31.5322987,3.49,106.4,0.74,5183.0,0.739,7.8,0.0,0.0,0.0,0.0,5183.0,5183.0,0.182,,True,False
2,14.7510068,2.25,381.1,1.7,5295.0,0.8,9.5,0.0,0.0,0.0,0.0,5295.0,5295.0,0.1104,,True,False
0,15.582794732,3.76683,52760.0,14.0,3849.0,0.546,439.3,0.0,1.0,0.0,0.0,3849.0,3849.0,0.1,,True,False
0,1.529283907,14.0075,54.8,2.26,6438.0,2.266,41.5,1.0,0.0,0.0,0.0,6438.0,6438.0,0.0281,,True,False
0,2.908454772,2.6005,64325.0,40.85,5631.0,0.764,252.8,0.0,1.0,0.0,0.0,5631.0,5631.0,0.0355,,True,False
0,1.540396094,2.8044,55123.0,48.81,5780.0,1.0,340.4,0.0,1.0,1.0,1.0,5780.0,5780.0,0.0262,,True,False
0,1.540395674,2.80168,70615.0,117.33,7394.0,2.283,997.9,0.0,1.0,0.0,1.0,7394.0,7394.0,0.0299,,True,False
0,2.344138713,0.4495,110.8,2.43,5313.0,2.095,8.6,1.0,0.0,0.0,0.0,5313.0,5313.0,0.0356,,True,False
0,0.91849333,2.399,58.7,0.93,6469.0,1.193,13.0,1.0,0.0,0.0,1.0,6469.0,6469.0,0.02,,True,False
0,1.341078755,3.86492,112150.0,41.8,6368.0,1.225,1829.3,0.0,1.0,0.0,0.0,6368.0,6368.0,0.025,,True,False
0,316.950146,5.33,759.8,3.55,5713.2,1.017,23.0,0.0,1.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,589.74851,12.74,462.4,2.03,6003.0,0.932,11.5,1.0,0.0,0.0,0.0,6003.0,6003.0,1.3854,,True,False
0,235.2976173,87.013,23053.0,82.92,4894.0,5.568,210.7,0.0,1.0,0.0,0.0,4894.0,4894.0,0.7587,,True,False
2,54.54312996,7.03,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,7.4539297,14.21,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,36.136968,15.42,152.0,1.3,6258.0,1.046,10.4,1.0,0.0,0.0,0.0,6258.0,6258.0,0.2212,,True,False
0,0.933746709,3.435,18.6,0.36,6302.0,0.815,14.3,0.0,0.0,1.0,1.0,6302.0,6302.0,0.0176,,True,False
0,0.93376738,4.036,55.4,0.63,5611.0,0.787,16.5,0.0,0.0,1.0,1.0,5611.0,5611.0,0.0171,,True,False
0,0.93374073,4.296,147.6,0.84,4753.0,0.717,13.4,0.0,0.0,1.0,1.0,4753.0,4753.0,0.0168,,True,False
0,0.93369659,4.444,81.4,0.78,5619.0,0.838,10.8,0.0,0.0,0.0,1.0,5619.0,5619.0,0.0182,,True,False
0,0.9337473,3.446,64.6,0.6,5649.0,0.741,9.5,1.0,0.0,1.0,1.0,5649.0,5649.0,0.0174,,True,False
0,677.35794,9.698,322.4,7.12,6335.0,3.523,11.2,1.0,0.0,0.0,0.0,6335.0,6335.0,1.8282,,True,False
0,4.0551242,12.0,148.7,3.13,7064.0,2.531,9.3,1.0,0.0,0.0,0.0,7064.0,7064.0,0.0606,,True,False
2,12.9284553,2.49,297.9,0.64,3578.0,0.375,8.2,0.0,0.0,0.0,0.0,3578.0,3578.0,0.0795,,True,False
0,21.6817115,7.18,73.5,0.89,6297.0,1.031,6.9,1.0,0.0,0.0,0.0,6297.0,6297.0,0.1566,,True,False
0,466.08101,23.69,180.1,2.13,6098.0,1.59,14.1,1.0,0.0,0.0,0.0,6098.0,6098.0,1.2343,,True,False
0,0.66573903,1.27,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,4.02018903,3.616,18.5,0.6,5788.0,1.376,14.4,0.0,0.0,0.0,0.0,5788.0,5788.0,0.0502,,True,False
0,3.796383639,8.6711,31.1,0.71,6017.0,1.21,24.5,1.0,0.0,0.0,1.0,6017.0,6017.0,0.0487,,True,False
0,0.71059239,4.92,280.6,3.92,7454.0,1.853,22.8,1.0,0.0,0.0,0.0,7454.0,7454.0,0.0182,,True,False
2,3.33930957,2.597,91.3,1.2,5700.0,1.006,10.7,0.0,0.0,0.0,0.0,5700.0,5700.0,0.0438,,True,False
0,3.36379289,23.7,136.3,44.77,5947.0,2.407,36.9,1.0,0.0,0.0,0.0,5947.0,5947.0,0.0489,,True,False
2,4.29251656,4.254,249.5,3.66,6032.0,0.973,11.0,0.0,0.0,0.0,0.0,6032.0,6032.0,0.0527,,True,False
2,4.98792404,1.618,346.2,0.73,3606.0,0.395,9.7,0.0,0.0,0.0,0.0,3606.0,3606.0,0.0425,,True,False
0,0.907818056,1.679,29.5,0.55,6210.0,1.014,13.2,0.0,0.0,0.0,1.0,6210.0,6210.0,0.0188,,True,False
0,297.71402,13.413,1374.5,45.69,4916.0,10.801,16.3,1.0,0.0,0.0,0.0,4916.0,4916.0,1.0187,,True,False
1,3.87594316,2.314,58.6,0.68,5713.0,0.893,14.2,0.0,0.0,0.0,0.0,5713.0,5713.0,0.0485,Kepler-1629 b,True,False
2,5.68325648,1.778,44.6,0.97,6072.0,1.286,10.0,0.0,0.0,0.0,0.0,6072.0,6072.0,0.0584,,True,False
0,0.93373761,3.303,58.7,1.0,5534.0,1.326,9.7,0.0,0.0,0.0,1.0,5534.0,5534.0,0.0184,,True,False
0,0.687739345,0.1866,37.6,1.53,6823.0,1.493,11.0,1.0,0.0,0.0,0.0,6823.0,6823.0,0.0168,,True,False
0,9.524076544,10.4891,198400.0,151.0,5180.0,3.371,1942.5,0.0,1.0,0.0,0.0,5180.0,5180.0,0.0911,,True,False
0,11.637858887,11.8851,427950.0,77.01,6360.0,1.058,2637.0,1.0,0.0,0.0,0.0,6360.0,6360.0,0.104,,True,False
0,50.900813,3.3,759.8,3.55,5713.2,1.017,23.0,0.0,1.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,91.649983,10.294,193.6,2.27,6705.0,1.608,8.7,0.0,0.0,0.0,0.0,6705.0,6705.0,0.4363,,True,False
2,541.742985,10.47,1038.6,3.39,6373.0,1.047,25.9,0.0,0.0,0.0,0.0,6373.0,6373.0,1.3418,,True,False
0,14.5862195,2.733,202.2,1.17,5904.0,0.819,9.3,0.0,1.0,1.0,0.0,5904.0,5904.0,0.1128,,True,False
0,0.938074536,1.9618,575.9,417.01,4697.0,17.032,36.1,0.0,1.0,1.0,0.0,4697.0,4697.0,0.0224,,True,False
0,0.698359996,1.4959,774.1,28.97,5761.0,0.956,26.1,0.0,1.0,1.0,0.0,5761.0,5761.0,0.0156,,True,False
0,563.94854,15.631,872.9,2.55,5853.0,0.868,16.3,1.0,0.0,0.0,0.0,5853.0,5853.0,1.3194,,True,False
0,0.98376204,10.052,55.0,12.44,6431.0,5.294,25.2,1.0,0.0,0.0,0.0,6431.0,6431.0,0.0241,,True,False
0,2.403704619,0.8927,110.6,27.04,6244.0,10.105,1.4,1.0,0.0,0.0,0.0,6244.0,6244.0,0.0503,,True,False
0,33.65766894,40.787,15380.0,78.44,4774.0,6.447,519.2,0.0,1.0,0.0,0.0,4774.0,4774.0,0.1949,,True,False
2,44.113873,3.956,196.3,4.9,7854.0,3.462,6.6,0.0,0.0,0.0,0.0,7854.0,7854.0,0.3101,,True,False
0,0.892988877,2.4428,85.0,2.94,6228.0,2.975,43.8,1.0,0.0,1.0,0.0,6228.0,6228.0,0.0208,,True,False
0,0.705816203,5.55,149.0,15.33,6106.0,0.966,19.6,1.0,0.0,1.0,1.0,6106.0,6106.0,0.0158,,True,False
0,374.51648,6.088,907420.0,73.1,5714.0,0.711,105.8,0.0,1.0,0.0,1.0,5714.0,5714.0,0.937,,True,False
0,10.3482112,2.089,255.1,1.29,5383.0,0.822,8.4,0.0,1.0,1.0,0.0,5383.0,5383.0,0.0884,,True,False
0,1.7609276,5.189,57.3,1.53,8784.0,1.967,26.1,1.0,0.0,0.0,0.0,8784.0,8784.0,0.0361,,True,False
0,321.24194284,10.16,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,1.463148937,11.04,168.0,15.82,6525.0,1.805,66.6,1.0,0.0,0.0,0.0,6525.0,6525.0,0.0266,,True,False
0,374.514471,6.629,440520.0,139.55,6446.0,1.155,130.3,1.0,0.0,0.0,1.0,6446.0,6446.0,1.0721,,True,False
2,482.62011,12.86,324.0,1.98,6315.0,1.095,8.1,0.0,0.0,0.0,0.0,6315.0,6315.0,1.2328,,True,False
0,1.525924746,1.955,74.1,8.86,5000.0,10.533,11.9,0.0,0.0,1.0,1.0,5000.0,5000.0,0.0357,,True,False
0,1.25383162,7.68,12.9,0.47,6472.0,1.299,9.7,1.0,0.0,0.0,0.0,6472.0,6472.0,0.0238,,True,False
0,12.82252496,18.8,19268.0,20.12,5845.0,1.352,13.7,1.0,0.0,0.0,0.0,5845.0,5845.0,0.1074,,True,False
2,10.1551587,1.802,141.6,0.94,5275.0,0.796,6.8,0.0,0.0,0.0,0.0,5275.0,5275.0,0.083,,True,False
2,0.708965461,3.946,87.2,1.13,6528.0,1.155,13.1,0.0,0.0,0.0,0.0,6528.0,6528.0,0.0164,,True,False
0,0.648772102,2.614,31.1,2.6,4973.0,4.708,15.0,0.0,0.0,1.0,1.0,4973.0,4973.0,0.016,,True,False
0,0.96391996,3.01,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,11.76872507,1.11,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,0.93705132,4.808,51.5,6.09,6691.0,7.781,17.3,1.0,0.0,0.0,0.0,6691.0,6691.0,0.0261,,True,False
0,451.86579,13.47,80.0,1.85,9024.0,2.005,12.0,1.0,0.0,0.0,0.0,9024.0,9024.0,1.4744,,True,False
0,491.52571,12.43,457.3,1.43,4541.0,0.669,8.8,1.0,0.0,0.0,0.0,4541.0,4541.0,1.0629,,True,False
0,411.54039644,17.33,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,608.20572,13.63,554.2,1.46,4486.0,0.646,11.3,0.0,0.0,0.0,0.0,4486.0,4486.0,1.2285,,True,False
0,480.03759,16.25,717.4,1.14,3622.0,0.43,9.0,1.0,0.0,0.0,0.0,3622.0,3622.0,0.9212,,True,False
0,0.87985197,1.3,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,7.2274321,4.967,173.3,1.28,6075.0,0.969,9.2,0.0,0.0,0.0,0.0,6075.0,6075.0,0.0744,,True,False
0,0.592618966,0.811,91.4,0.86,5926.0,0.887,14.9,1.0,0.0,1.0,0.0,5926.0,5926.0,0.0137,,True,False
0,0.532854237,3.231,50.9,1.21,6266.0,1.613,27.9,1.0,0.0,0.0,0.0,6266.0,6266.0,0.0133,,True,False
2,91.069934,17.33,12.7,1.59,9051.0,4.232,8.7,0.0,0.0,0.0,0.0,9051.0,9051.0,0.5548,,True,False
0,0.566802672,3.545,31.7,1.08,5102.0,1.961,14.3,1.0,0.0,1.0,1.0,5102.0,5102.0,0.0127,,True,False
0,0.566796331,5.194,114.8,1.5,6319.0,1.032,33.3,1.0,0.0,0.0,1.0,6319.0,6319.0,0.0138,,True,False
0,0.566785459,2.893,63.8,0.84,6063.0,1.012,16.5,1.0,0.0,1.0,1.0,6063.0,6063.0,0.0139,,True,False
0,0.566792936,2.846,23.0,0.79,6432.0,1.603,14.3,1.0,0.0,1.0,1.0,6432.0,6432.0,0.0133,,True,False
0,0.5668004,3.813,93.2,0.88,6215.0,0.872,18.3,1.0,0.0,1.0,1.0,6215.0,6215.0,0.0133,,True,False
0,0.566793614,5.723,31.4,21.63,3789.0,27.384,79.8,1.0,0.0,0.0,1.0,3789.0,3789.0,0.0133,,True,False
0,0.566798676,2.777,59.9,0.68,5490.0,0.887,12.8,1.0,0.0,1.0,1.0,5490.0,5490.0,0.0124,,True,False
0,0.5667638,1.73,64.5,0.75,5766.0,0.94,2.4,1.0,0.0,0.0,1.0,5766.0,5766.0,0.0128,,True,False
0,38.51077573,38.8558,84633.0,18.68,4374.0,0.635,3567.5,1.0,0.0,0.0,0.0,4374.0,4374.0,0.1906,,True,False
0,4.23965309,3.29,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,0.577910513,1.362,144.1,1.1,5730.0,0.908,18.1,1.0,0.0,1.0,0.0,5730.0,5730.0,0.0134,,True,False
0,0.566807725,2.16,31.5,0.94,5018.0,1.734,12.3,1.0,0.0,1.0,1.0,5018.0,5018.0,0.0133,,True,False
0,0.566807422,5.148,26.1,1.13,5616.0,1.547,28.8,1.0,0.0,0.0,1.0,5616.0,5616.0,0.0132,,True,False
0,1.345078434,10.19,3025.0,12.16,6664.0,1.675,27.7,1.0,0.0,0.0,0.0,6664.0,6664.0,0.0268,,True,False
2,366.088938,11.887,537.9,2.57,5941.0,0.945,29.0,0.0,0.0,0.0,0.0,5941.0,5941.0,0.9845,,True,False
0,439.1076969,26.2259,69792.0,24.7,5810.0,0.811,884.9,0.0,1.0,0.0,0.0,5810.0,5810.0,1.0862,,True,False
2,414.45008,19.15,729.5,7.01,7037.0,1.683,19.0,0.0,0.0,0.0,0.0,7037.0,7037.0,1.2215,,True,False
2,5.43103616,2.469,66.8,0.66,5374.0,0.721,10.8,0.0,0.0,0.0,0.0,5374.0,5374.0,0.0532,,True,False
0,0.594003994,5.557,25.4,1.55,8596.0,2.968,51.1,0.0,1.0,0.0,0.0,8596.0,8596.0,0.0174,,True,False
2,328.32211,13.53,399.0,1.3,4906.0,0.668,8.2,0.0,0.0,0.0,0.0,4906.0,4906.0,0.8367,,True,False
2,381.97977,15.7,900.0,1.55,3761.0,0.526,10.4,0.0,0.0,0.0,0.0,3761.0,3761.0,0.8367,,True,False
2,67.412998,9.1,126.1,1.57,6525.0,1.359,6.2,0.0,0.0,0.0,0.0,6525.0,6525.0,0.344,,True,False
0,2.08802799,24.017,70.8,1.93,6593.0,1.67,60.5,1.0,0.0,0.0,0.0,6593.0,6593.0,0.0352,,True,False
0,10.4212788,28.4832,148.0,36.9,6183.0,2.073,31.0,1.0,0.0,0.0,0.0,6183.0,6183.0,0.1011,,True,False
2,359.8249913,5.22,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,0.778705577,6.445,54.5,59.33,7846.0,3.066,104.9,1.0,0.0,0.0,0.0,7846.0,7846.0,0.0205,,True,False
0,4.44709107,16.79,40.5,0.96,6137.0,1.076,22.6,1.0,0.0,1.0,1.0,6137.0,6137.0,0.0523,,True,False
0,293.70696,11.03,1575.0,6140.44,6054.0,0.893,11.2,1.0,0.0,0.0,0.0,6054.0,6054.0,0.8467,,True,False
0,27.795762425,15.5056,420330.0,81.48,5915.0,1.13,1969.5,0.0,1.0,0.0,0.0,5915.0,5915.0,0.1793,,True,False
0,20.733748565,6.28773,417340.0,69.8,5620.0,0.974,2236.7,0.0,1.0,0.0,0.0,5620.0,5620.0,0.1371,,True,False
0,24.238241803,4.16665,461960.0,102.31,6457.0,1.365,1126.4,0.0,1.0,0.0,0.0,6457.0,6457.0,0.1759,,True,False
0,11.258825027,8.9592,196280.0,87.18,6217.0,1.464,6395.7,1.0,0.0,0.0,0.0,6217.0,6217.0,0.0943,,True,False
0,28.162612575,3.19576,37750.0,23.52,4936.0,0.761,912.7,0.0,1.0,0.0,0.0,4936.0,4936.0,0.1634,,True,False
0,75.378956896,7.70352,539180.0,58.76,5420.0,0.771,1886.6,0.0,1.0,0.0,0.0,5420.0,5420.0,0.3317,,True,False
0,9.0584662,6.376,61.8,2.46,5198.0,3.207,17.9,0.0,1.0,1.0,0.0,5198.0,5198.0,0.0983,,True,False
0,3.9169155,2.11,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,342.55315723,73.8068,192890.0,830.99,4857.0,14.219,8248.4,0.0,1.0,0.0,0.0,4857.0,4857.0,1.1975,,True,False
0,362.747593,16.45,132.4,2.51,6176.0,2.16,13.0,1.0,0.0,0.0,0.0,6176.0,6176.0,1.0887,,True,False
0,0.536650344,2.878,25.8,1.57,5490.0,2.825,7.0,0.0,1.0,0.0,1.0,5490.0,5490.0,0.0145,,True,False
2,0.694611128,1.115,98.8,0.64,4612.0,0.662,9.3,0.0,0.0,0.0,0.0,4612.0,4612.0,0.0137,,True,False
2,7.4751841,5.166,28.1,0.85,5616.0,1.602,9.2,0.0,0.0,0.0,0.0,5616.0,5616.0,0.0721,,True,False
0,328.0485,13.75,398.0,2.22,6268.0,1.1,6.9,1.0,0.0,0.0,0.0,6268.0,6268.0,0.9857,,True,False
0,1.72128752,2.366,58.5,0.65,5813.0,0.833,7.7,1.0,0.0,0.0,1.0,5813.0,5813.0,0.0274,,True,False
0,0.784294574,4.18831,212530.0,87.26,6576.0,1.455,1751.1,0.0,1.0,0.0,0.0,6576.0,6576.0,0.0174,,True,False
0,361.51099,4.868,235.9,6.85,9492.0,4.298,9.3,1.0,0.0,0.0,0.0,9492.0,9492.0,1.4011,,True,False
0,1.41435861,2.285,56.8,0.74,5470.0,0.994,9.5,0.0,0.0,1.0,0.0,5470.0,5470.0,0.0233,,True,False
0,0.616343903,0.7656,161.4,1.72,6045.0,1.34,77.8,0.0,1.0,1.0,0.0,6045.0,6045.0,0.0151,,True,False
2,1.04347858,2.012,22.5,1.09,6014.0,2.246,8.6,0.0,0.0,0.0,0.0,6014.0,6014.0,0.0219,,True,False
0,364.33929,13.486,1944.0,4.4,5606.0,0.8,15.9,1.0,0.0,0.0,0.0,5606.0,5606.0,0.9432,,True,False
0,352.710091,2.901,1658.0,3.75,6112.0,0.908,9.6,0.0,1.0,0.0,0.0,6112.0,6112.0,0.971,,True,False
0,33.8938177,2.012,205.1,1.22,5818.0,0.848,6.8,1.0,0.0,0.0,0.0,5818.0,5818.0,0.2009,,True,False
0,224.591055,3.232,125.2,2.17,5786.0,1.771,8.2,1.0,0.0,0.0,0.0,5786.0,5786.0,0.7521,,True,False
0,374.93999098,17.0849,235.1,4.67,5382.0,2.909,8.4,1.0,0.0,0.0,1.0,5382.0,5382.0,1.1289,,True,False
1,24.2783801,4.564,714.4,2.03,4450.0,0.707,13.6,0.0,0.0,0.0,0.0,4450.0,4450.0,0.1456,Kepler-1975 b,True,False
2,382.5891,11.7,298.2,2.15,6337.0,1.239,10.5,0.0,0.0,0.0,0.0,6337.0,6337.0,1.0393,,True,False
0,11.9283194,6.69,182.5,0.98,5010.0,0.75,10.6,1.0,0.0,0.0,0.0,5010.0,5010.0,0.0916,,True,False
0,0.603351522,0.8358,164.1,3.91,6240.0,2.948,20.6,0.0,1.0,1.0,0.0,6240.0,6240.0,0.0161,,True,False
0,31.97280045,4.9,2236.4,5.88,6340.0,1.01,44.8,0.0,1.0,0.0,0.0,6340.0,6340.0,0.2015,,True,False
0,8.39140024,1.193,134.4,1.1,5892.0,0.935,9.2,0.0,0.0,1.0,0.0,5892.0,5892.0,0.0745,,True,False
0,0.532493086,2.145,19.9,1.87,6894.0,4.032,8.9,1.0,0.0,0.0,0.0,6894.0,6894.0,0.0156,,True,False
0,0.812678859,0.841,39.3,0.83,6636.0,1.236,7.4,0.0,0.0,1.0,0.0,6636.0,6636.0,0.0183,,True,False
