disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,source_kepler,source_tess
0,1.540395781,1.6305,173.4,0.94,4955.0,0.735,46.6,0.0,1.0,1.0,1.0,True,False
0,32.9045733,4.402,662.3,28.34,5780.0,1.0,19.7,0.0,0.0,1.0,0.0,True,False
0,2.46353343,2.954,830.0,21.49,5541.0,0.777,6.8,0.0,1.0,1.0,0.0,True,False
0,22.91339043,3.94,5407.0,24.11,5451.0,0.6,86.9,0.0,1.0,1.0,1.0,True,False
0,1.541350116,3.29,378.0,1.5,5150.0,0.784,51.7,0.0,0.0,1.0,0.0,True,False
0,1.205412526,1.537,109.2,12.6,6292.0,1.122,17.2,0.0,1.0,1.0,0.0,True,False
0,1.710316235,3.614,409.4,23.38,6147.0,1.096,31.2,0.0,0.0,1.0,1.0,True,False
1,23.9210408,5.174,158.3,3.01,7121.0,1.972,21.9,0.0,0.0,0.0,0.0,True,False
1,9.03326435,2.857,610.7,1.96,5311.0,0.788,18.3,0.0,0.0,0.0,0.0,True,False
0,356.535835,5.467,3113.0,28.27,5385.0,0.75,25.7,0.0,1.0,1.0,1.0,True,False
1,3.490785878,1.4513,336.8,1.32,5496.0,0.725,32.7,0.0,0.0,0.0,0.0,True,False
0,1.92149487,1.891,1006.0,79.14,6831.0,2.247,11.6,0.0,1.0,0.0,0.0,True,False
1,1.093665854,1.4399,218.4,1.29,5845.0,0.874,33.5,0.0,0.0,0.0,0.0,True,False
0,12.4247333,16.828,40.5,1.47,6632.0,2.193,19.3,1.0,0.0,1.0,1.0,True,False
0,70.7511986,6.198,858.1,27.74,5771.0,0.936,24.1,0.0,1.0,1.0,0.0,True,False
1,116.583183,5.8,819.0,2.91,5738.0,0.981,8.7,0.0,0.0,0.0,0.0,True,False
1,175.13892,10.767,634.5,3.06,5497.0,1.241,17.9,0.0,0.0,0.0,0.0,True,False
0,1.302061421,1.8238,1046.1,92.86,7757.0,2.783,29.5,1.0,0.0,1.0,0.0,True,False
0,55.25178622,6.094,39874.0,27.32,5793.0,0.832,585.0,0.0,1.0,0.0,0.0,True,False
0,5.548250634,6.06772,42873.0,21.49,6124.0,1.028,1170.5,0.0,1.0,0.0,0.0,True,False
0,4.442520831,2.4779,531.5,3.98,6496.0,1.33,100.3,0.0,0.0,1.0,1.0,True,False
0,1.339670241,1.895,28.6,1.27,8867.0,2.245,21.7,0.0,0.0,1.0,0.0,True,False
0,2.685223546,4.0632,5494.6,28.98,5552.0,0.719,238.7,0.0,0.0,1.0,0.0,True,False
0,1.99042642,3.083,133.8,1.17,6198.0,1.005,25.3,0.0,0.0,1.0,0.0,True,False
0,67.230028,25.01,379.1,2.44,6157.0,1.016,39.5,0.0,1.0,1.0,0.0,True,False
0,0.805259637,0.9779,341.8,1.93,6257.0,1.022,50.2,0.0,0.0,0.0,1.0,True,False
0,75.3787816,5.268,387.7,1.6,5061.0,0.841,30.1,0.0,1.0,1.0,1.0,True,False
0,2.464160779,2.427,116.7,36.93,5238.0,1.883,27.3,0.0,0.0,1.0,0.0,True,False
0,0.566781152,3.995,133.4,0.54,3725.0,0.46,24.9,1.0,0.0,1.0,1.0,True,False
1,13.0267964,0.785,356.6,2.08,5083.0,0.844,11.4,0.0,0.0,0.0,0.0,True,False
0,4.93129874,1.8626,676.1,21.42,5457.0,0.779,31.7,0.0,1.0,0.0,0.0,True,False
0,5.59187448,1.6782,236.4,104.18,3915.0,58.325,31.9,0.0,1.0,1.0,0.0,True,False
0,1.88665445,1.343,2098.0,43.81,6296.0,1.249,15.8,0.0,1.0,0.0,0.0,True,False
0,14.53682228,3.195,1032.3,73.15,4946.0,5.855,40.8,0.0,0.0,1.0,0.0,True,False
0,1.72853003,3.819,99.1,2.43,6701.0,2.237,24.0,0.0,0.0,1.0,1.0,True,False
0,2.19068738,4.41,66.3,1.68,6208.0,1.975,44.1,0.0,1.0,1.0,0.0,True,False
0,372.16478,11.288,2074.0,5.68,6194.0,1.129,23.5,1.0,0.0,0.0,0.0,True,False
0,0.947730124,1.1171,152.5,2.82,9464.0,2.184,18.0,1.0,0.0,0.0,1.0,True,False
1,234.240739,12.925,464.1,3.41,5814.0,1.248,27.7,0.0,0.0,0.0,0.0,True,False
0,341.01495,5.12,386.0,1.72,5327.0,0.896,6.9,1.0,0.0,0.0,0.0,True,False
0,6.14631207,3.803,891.1,4.79,6726.0,1.31,20.3,0.0,0.0,1.0,0.0,True,False
0,27.36432337,3.545,2282.5,39.49,6167.0,1.107,42.3,0.0,1.0,1.0,0.0,True,False
0,10.26231992,3.568,813.9,1.98,4316.0,0.54,17.3,0.0,0.0,1.0,0.0,True,False
0,1.519529227,5.1675,8372.5,11.12,6033.0,1.046,155.1,0.0,1.0,1.0,1.0,True,False
0,6.487525901,2.4536,20209.0,21.23,4481.0,0.485,74.3,0.0,1.0,0.0,0.0,True,False
0,0.56676437,2.326,76.5,0.92,6039.0,1.005,11.7,0.0,0.0,1.0,1.0,True,False
0,2.35197616,5.304,268.0,21.19,6147.0,1.003,31.7,0.0,0.0,1.0,1.0,True,False
0,0.861643331,2.4318,232.5,1.88,5506.0,0.688,41.7,0.0,0.0,1.0,0.0,True,False
0,12.1097626,10.174,113.9,1.09,5437.0,0.739,28.2,0.0,1.0,1.0,0.0,True,False
0,63.909601,11.85,143.0,0.76,5227.0,0.643,6.1,0.0,0.0,0.0,0.0,True,False
0,19.7352868,5.097,319.4,49.24,6329.0,1.045,17.1,0.0,0.0,1.0,0.0,True,False
0,0.566799125,3.072,30.7,0.56,6063.0,1.004,22.5,1.0,0.0,1.0,1.0,True,False
0,1.061935973,3.3177,337.9,24.17,6274.0,1.062,101.2,1.0,0.0,1.0,1.0,True,False
0,1.485898163,2.446,224.6,14.96,5088.0,0.727,32.8,0.0,1.0,1.0,0.0,True,False
1,38.5763483,19.861,282.1,2.05,6167.0,1.221,76.3,0.0,0.0,0.0,0.0,True,False
0,1.845610523,2.337,374.1,77.83,5974.0,2.978,33.3,0.0,1.0,1.0,0.0,True,False
1,133.303247,7.342,1017.5,2.67,5064.0,0.864,20.6,0.0,0.0,0.0,0.0,True,False
1,125.4132302,2.3241,1345.0,3.14,4641.0,0.747,22.6,0.0,0.0,0.0,0.0,True,False
0,21.5702917,40.4,148.7,29.53,6070.0,1.628,41.0,1.0,0.0,0.0,0.0,True,False
0,0.868723418,1.4617,197.1,1.87,5761.0,1.046,23.8,0.0,1.0,0.0,0.0,True,False
1,25.30893566,5.7704,153.7,1.77,5949.0,1.292,54.2,0.0,0.0,0.0,0.0,True,False
0,27.25471993,0.73,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,34.10787519,4.1,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,16.61474421,2.77,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,1.412526202,5.49,150.3,36.77,8468.0,1.91,70.6,0.0,0.0,1.0,1.0,True,False
0,2.759573341,6.999,382.0,6.42,5640.0,0.863,64.4,0.0,0.0,1.0,1.0,True,False
0,3.79188234,2.15,417.0,1.95,6171.0,0.91,6.6,0.0,1.0,1.0,1.0,True,False
0,14.38724729,1.9078,1914.1,29.24,5830.0,0.859,43.5,0.0,1.0,0.0,0.0,True,False
0,58.4302648,7.18,1849.5,3.45,4338.0,0.609,34.1,0.0,0.0,1.0,0.0,True,False
0,0.566717263,2.6079,18.5,0.43,5544.0,0.957,11.1,0.0,0.0,1.0,1.0,True,False
0,13.37935853,8.809,353.5,6.65,6739.0,2.702,36.2,0.0,0.0,1.0,0.0,True,False
0,13.26255423,4.65,916.4,3.55,5973.0,0.935,31.4,0.0,0.0,1.0,0.0,True,False
0,20.5696575,4.263,401.5,28.96,6098.0,0.838,22.2,0.0,0.0,1.0,0.0,True,False
0,4.52342256,2.531,219.0,1.7,6211.0,1.058,15.9,0.0,0.0,1.0,0.0,True,False
0,22.32423657,3.669,1299.3,4.56,5648.0,0.912,29.9,0.0,0.0,1.0,0.0,True,False
0,0.723947772,2.125,242.7,52.16,5160.0,2.897,17.7,0.0,1.0,1.0,0.0,True,False
1,308.544422,18.503,586.8,3.28,6325.0,1.349,56.8,0.0,0.0,0.0,0.0,True,False
0,0.905679492,2.1164,2299.0,35.74,5780.0,1.0,59.3,0.0,1.0,1.0,1.0,True,False
0,22.735911,42.435,2311.0,5.07,5780.0,1.0,69.4,0.0,0.0,1.0,0.0,True,False
0,0.909310626,3.4411,12127.0,48.79,6370.0,1.106,454.0,1.0,0.0,1.0,1.0,True,False
0,0.648774274,2.643,231.0,1.08,5026.0,0.729,26.1,0.0,1.0,1.0,1.0,True,False
0,32.63286247,3.08,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,25.64384513,5.05,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,25.58546721,2.28,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,17.47702,54.52,138.3,0.93,6116.0,0.782,2.9,0.0,0.0,0.0,0.0,True,False
0,16.88954693,3.41,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,26.77891391,3.12,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,13.33386985,6.51,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,94.10628163,17.21,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,14.71266408,4.21,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,0.696125302,2.0054,14966.0,28.44,5245.0,0.674,177.2,0.0,1.0,0.0,0.0,True,False
0,302.38867822,3.1229,41320.0,40.73,5328.0,0.857,294.8,0.0,1.0,0.0,0.0,True,False
0,5.24372504,17.136,234.4,20.41,5772.0,0.867,51.6,0.0,0.0,1.0,1.0,True,False
0,18.795269797,9.9816,28241.0,30.77,5623.0,1.841,3596.6,0.0,1.0,0.0,0.0,True,False
0,42.2625935,4.465,692.2,12.62,5432.0,3.581,40.7,0.0,1.0,1.0,0.0,True,False
0,3.549386251,2.4342,50664.0,24.15,5759.0,0.892,108.2,0.0,1.0,0.0,0.0,True,False
1,29.92208104,2.7716,345.3,3.09,6127.0,1.637,37.6,0.0,0.0,0.0,0.0,True,False
0,0.566812588,3.596,17.1,0.71,6194.0,1.718,17.5,1.0,0.0,1.0,1.0,True,False
0,9.94221873,2.453,486.5,19.64,5213.0,0.917,12.6,0.0,0.0,1.0,1.0,True,False
0,9.06557317,1.6208,243.4,1.46,6075.0,0.916,24.9,0.0,0.0,1.0,0.0,True,False
0,4.9432827,40.01,27.1,1.21,6701.0,2.236,12.9,0.0,0.0,0.0,0.0,True,False
0,7.35390869,2.061,92.9,2.29,6385.0,2.327,11.1,0.0,0.0,1.0,0.0,True,False
0,15.7455586,13.877,161.1,1.41,6089.0,0.95,37.6,0.0,0.0,1.0,0.0,True,False
0,0.566796615,1.999,47.8,0.59,5858.0,0.849,8.5,1.0,0.0,1.0,1.0,True,False
1,8.48651582,5.267,110.8,1.34,6178.0,1.267,21.1,0.0,0.0,0.0,0.0,True,False
0,2.189092892,5.1128,1871.5,33.45,6106.0,0.966,150.7,1.0,0.0,1.0,1.0,True,False
0,2.40435335,4.07,70.6,3.05,6103.0,3.358,27.1,0.0,0.0,1.0,1.0,True,False
0,220.9290121,7.335,2456.5,5.24,5893.0,0.941,70.4,0.0,1.0,0.0,0.0,True,False
0,3.1877519,14.836,452.3,19.66,5532.0,0.896,83.2,1.0,0.0,1.0,0.0,True,False
0,10.72396374,3.8439,13518.0,39.84,5582.0,0.905,127.7,0.0,1.0,0.0,0.0,True,False
0,119.67747,32.274,3254.1,36.8,6075.0,0.969,52.0,1.0,0.0,1.0,1.0,True,False
0,185.9526325,3.5964,11107.0,50.98,5813.0,1.164,147.3,0.0,1.0,0.0,0.0,True,False
0,103.62650922,6.89,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,41.077590334,6.20583,134480.0,23.2,4451.0,0.62,5518.2,0.0,1.0,0.0,0.0,True,False
0,2.99540439,6.172,223.2,65.37,6106.0,3.09,45.6,0.0,0.0,1.0,1.0,True,False
0,63.934965,12.71,1119.5,44.59,5209.0,1.595,45.6,1.0,0.0,1.0,1.0,True,False
0,38.4769457,5.825,259.4,4.79,6079.0,2.163,18.4,1.0,0.0,1.0,1.0,True,False
1,37.3228722,7.2146,307.5,35.34,4907.0,19.53,42.6,0.0,0.0,0.0,0.0,True,False
0,1.664980224,1.7455,230.8,3.68,5792.0,1.567,47.6,0.0,0.0,1.0,0.0,True,False
0,16.6094904,3.189,272.9,1.82,6047.0,1.05,12.7,0.0,0.0,1.0,1.0,True,False
0,0.566789505,5.835,54.6,3.37,5894.0,0.784,12.6,0.0,0.0,1.0,1.0,True,False
0,2.62982665,6.213,126.4,17.88,6712.0,1.846,24.6,0.0,0.0,1.0,1.0,True,False
0,2.69787749,1.915,116.8,1.5,5609.0,1.348,8.3,0.0,1.0,1.0,0.0,True,False
0,5.23340265,3.242,242.1,1.15,5266.0,0.741,12.7,0.0,0.0,1.0,1.0,True,False
0,3.51289168,3.313,131.0,1.12,5523.0,0.981,27.3,0.0,1.0,1.0,1.0,True,False
1,14.092583189,4.1536,530.4,1.82,5081.0,0.77,17.8,0.0,0.0,0.0,0.0,True,False
0,9.087508013,2.7597,140.6,1.37,6078.0,1.119,2.5,0.0,0.0,1.0,0.0,True,False
0,0.65244373,1.471,610.7,2.17,5638.0,0.883,41.8,0.0,1.0,1.0,0.0,True,False
0,1.332564704,5.9775,1049.5,30.04,6046.0,0.972,124.0,0.0,0.0,1.0,1.0,True,False
0,2.636899795,0.9105,426.2,49.84,5524.0,0.847,27.6,0.0,1.0,0.0,0.0,True,False
0,0.660629055,5.894,231.6,17.38,6024.0,0.849,103.3,1.0,0.0,1.0,1.0,True,False
0,0.885123683,3.3865,113.3,1.14,5979.0,0.998,42.0,0.0,0.0,1.0,1.0,True,False
0,471.65421,3.456,479.7,4.11,6061.0,1.653,12.5,1.0,0.0,0.0,0.0,True,False
0,1.221204888,1.8511,111.6,1.1,5874.0,0.997,27.3,0.0,0.0,1.0,0.0,True,False
0,135.90795753,1.83,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,0.959853772,1.9163,55.8,1.3,6061.0,1.653,27.1,0.0,1.0,1.0,0.0,True,False
0,46.882525,1.93,343.5,1.91,6045.0,0.955,4.9,0.0,0.0,0.0,0.0,True,False
0,20.7191626,3.912,184.4,1.85,5837.0,1.366,8.9,0.0,0.0,0.0,1.0,True,False
0,16.60973843,4.515,667.8,6.64,5238.0,0.752,29.7,0.0,1.0,1.0,0.0,True,False
0,54.323118,25.863,538.0,5.06,6988.0,1.67,19.2,0.0,0.0,0.0,0.0,True,False
0,5.803127153,4.9041,58570.0,19.04,5533.0,0.795,639.3,0.0,1.0,0.0,0.0,True,False
0,35.51619219,2.5,10984.0,719.49,5514.0,0.871,85.4,0.0,1.0,0.0,0.0,True,False
0,0.589049151,2.25397,61953.0,39.51,5592.0,0.771,1227.6,0.0,1.0,0.0,0.0,True,False
1,80.2321467,4.656,888.7,3.24,5436.0,0.888,24.9,0.0,0.0,0.0,0.0,True,False
0,1.791406261,2.8159,345.5,4.51,6092.0,1.028,60.7,0.0,0.0,1.0,0.0,True,False
0,1.25483232,2.67,117.6,2.89,6168.0,2.572,11.4,0.0,1.0,1.0,0.0,True,False
0,5.71483873,2.748,286.2,1.26,5193.0,0.755,18.0,0.0,0.0,1.0,1.0,True,False
0,17.5859472,3.815,509.5,2.24,5780.0,1.0,8.4,0.0,0.0,1.0,0.0,True,False
0,1.332567005,6.3373,401.3,27.36,6388.0,1.223,110.6,1.0,0.0,1.0,1.0,True,False
1,10.32736351,1.889,126.9,1.25,5757.0,1.017,9.7,0.0,0.0,0.0,0.0,True,False
0,2.54557259,5.636,529.0,1.97,5718.0,0.863,36.0,0.0,1.0,1.0,0.0,True,False
0,0.704541784,1.0726,275.2,1.72,6063.0,1.012,38.4,0.0,1.0,1.0,0.0,True,False
0,0.697996932,4.3323,9094.6,28.06,5176.0,0.695,244.1,0.0,1.0,1.0,0.0,True,False
0,6.63449721,22.982,919.1,85.25,6487.0,2.817,160.1,1.0,0.0,0.0,0.0,True,False
0,110.9215892,5.282,498.0,3.71,5725.0,1.384,48.2,0.0,0.0,1.0,0.0,True,False
0,3.88673217,20.491,761.7,21.04,5798.0,0.767,119.0,0.0,1.0,1.0,1.0,True,False
1,1.544928892,1.43586,5817.3,13.43,6309.0,1.412,1109.7,0.0,1.0,0.0,0.0,True,False
0,11.76921923,3.219,519.3,3.12,6215.0,1.052,27.4,0.0,1.0,1.0,0.0,True,False
0,44.638983058,3.04001,36830.0,50.33,6197.0,1.035,488.5,0.0,1.0,0.0,0.0,True,False
0,174.95980475,5.23,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,1.926888595,1.235,130.0,1.31,6268.0,1.1,11.7,1.0,0.0,1.0,0.0,True,False
1,34.1420506,2.945,788.0,1.06,3526.0,0.383,13.3,0.0,0.0,0.0,0.0,True,False
0,0.241842544,0.7257,203.3,1.16,5834.0,0.797,29.3,0.0,0.0,0.0,0.0,True,False
0,0.865759153,0.8408,191.6,1.53,6249.0,1.076,18.7,0.0,0.0,1.0,0.0,True,False
1,8.68910764,1.1627,1679.0,0.49,2703.0,0.118,9.6,0.0,0.0,0.0,0.0,True,False
0,0.63624396,4.0,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,4.4040248,2.41,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,9.81101738,2.09,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
1,8.71980135,3.7454,160.4,1.53,5970.0,1.2,22.7,0.0,0.0,0.0,0.0,True,False
1,7.00821787,3.812,116.4,1.29,5970.0,1.2,19.2,0.0,0.0,0.0,0.0,True,False
0,0.903583394,1.5942,1027.1,33.18,6455.0,1.101,151.7,0.0,1.0,1.0,0.0,True,False
0,0.99014722,0.9394,321.1,1.34,5072.0,0.747,23.0,0.0,1.0,1.0,0.0,True,False
0,138.61227705,13.79,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,0.77359329,1.7603,80.6,0.82,5747.0,0.907,21.7,0.0,1.0,1.0,1.0,True,False
0,0.306937807,0.5925,119.2,0.82,5088.0,0.741,29.3,0.0,1.0,0.0,0.0,True,False
0,0.637487312,1.9626,211.3,1.75,6173.0,1.083,25.0,0.0,0.0,1.0,0.0,True,False
0,5.71489488,2.0705,292.5,1.41,5552.0,0.833,21.2,0.0,0.0,0.0,0.0,True,False
0,7.76967007,4.74,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,76.642481,5.476,64.5,1.36,5537.0,1.714,7.6,0.0,0.0,0.0,0.0,True,False
0,73.45736853,5.28,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,9.49361221,6.52,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,4.4296786,1.96,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,5.9703813,0.669,210.3,1.69,5825.0,0.965,5.5,0.0,0.0,0.0,0.0,True,False
0,3.95383243,2.37,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
1,32.376183,4.4639,745.4,2.26,4580.0,0.675,34.2,0.0,0.0,0.0,0.0,True,False
1,284.063137,8.297,1628.1,6.36,5791.0,1.336,53.5,0.0,0.0,0.0,0.0,True,False
0,129.68366098,7.86,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,4.30908594,1.52,160.8,1.62,5754.0,1.097,17.0,0.0,0.0,1.0,1.0,True,False
0,57.104588,11.5,144.3,0.98,5637.0,0.821,9.3,0.0,0.0,0.0,0.0,True,False
0,0.422015793,1.23416,1291.9,6.69,5614.0,0.777,304.4,0.0,1.0,0.0,0.0,True,False
0,0.945825494,1.8496,104.7,1.14,6116.0,1.084,22.1,0.0,1.0,1.0,1.0,True,False
0,0.676715927,0.63,264.5,1.29,5334.0,0.733,14.5,0.0,1.0,0.0,0.0,True,False
0,0.576441813,2.027,60.8,0.82,6459.0,1.038,21.2,1.0,0.0,1.0,0.0,True,False
0,0.423854275,1.0198,235.3,0.58,3553.0,0.368,33.3,0.0,1.0,1.0,0.0,True,False
0,2.43731228,1.89,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,0.692693892,1.2804,1433.7,32.44,5907.0,0.964,146.7,0.0,1.0,1.0,0.0,True,False
0,0.768934934,1.216,846.8,4.09,5390.0,0.777,58.9,0.0,1.0,1.0,0.0,True,False
0,0.998212785,2.489,118.8,1.1,6072.0,0.988,18.8,0.0,0.0,1.0,0.0,True,False
1,0.764863517,1.16,150.2,1.04,5231.0,0.86,13.6,0.0,0.0,0.0,0.0,True,False
0,0.710894157,1.0183,122.6,1.16,5862.0,1.049,18.9,0.0,0.0,1.0,0.0,True,False
0,0.537839241,2.169,23.5,1.49,6456.0,3.03,12.4,0.0,0.0,0.0,0.0,True,False
0,0.373684977,0.9621,456.8,2.25,5970.0,0.908,53.8,0.0,0.0,1.0,0.0,True,False
0,1.10118564,5.2,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,0.544962596,1.085,247.9,1.03,5257.0,0.639,18.3,0.0,1.0,1.0,0.0,True,False
0,0.769127296,0.998,114.6,0.9,6024.0,0.831,17.0,0.0,0.0,1.0,0.0,True,False
0,225.56791218,6.31,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
1,4.09578199,1.704,405.5,1.64,4791.0,0.742,11.9,0.0,0.0,0.0,0.0,True,False
1,91.9401253,9.195,482.9,2.62,5970.0,1.2,34.4,0.0,0.0,0.0,0.0,True,False
0,92.57337995,8.45,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,185.0097245,17.96,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
1,4.5770016,0.949,710.0,1.33,3805.0,0.497,18.0,0.0,0.0,0.0,0.0,True,False
1,14.4540329,7.183,79.7,0.72,5559.0,0.79,17.2,0.0,0.0,0.0,0.0,True,False
0,0.812587678,1.1144,62.9,1.54,6143.0,1.877,21.7,0.0,1.0,1.0,1.0,True,False
0,19.3073774,3.437,31.7,1.21,6131.0,2.142,6.6,0.0,0.0,0.0,0.0,True,False
0,1.000840564,1.3292,2714.4,80.25,6287.0,3.177,73.2,1.0,0.0,0.0,0.0,True,False
1,13.6164547,5.175,376.1,22.29,5823.0,0.972,22.6,0.0,0.0,0.0,0.0,True,False
1,1.766789509,1.3345,1009.8,1.4,3698.0,0.444,26.7,0.0,0.0,0.0,0.0,True,False
1,35.8656484,8.035,250.9,2.44,6078.0,1.189,26.2,0.0,0.0,0.0,0.0,True,False
1,0.638162933,1.2313,109.7,0.91,5244.0,0.888,17.6,0.0,0.0,0.0,0.0,True,False
0,1.72929014,3.609,84.5,0.86,5910.0,0.94,9.6,0.0,1.0,1.0,1.0,True,False
0,40.301684,1.398,374.8,2.38,6429.0,1.177,6.6,1.0,0.0,0.0,0.0,True,False
0,26.524553,2.359,174.5,2.19,4995.0,1.703,10.2,0.0,0.0,1.0,0.0,True,False
0,26.1537851,1.802,228.6,1.47,6091.0,0.967,6.2,1.0,0.0,0.0,0.0,True,False
0,0.944598153,4.018,200.9,37.61,4877.0,9.214,35.3,0.0,0.0,1.0,0.0,True,False
0,354.63284,2.227,280.9,0.9,4206.0,0.535,6.5,1.0,0.0,0.0,0.0,True,False
0,35.40103336,1.75,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,5.2433865,12.472,65.4,0.75,6011.0,0.902,19.2,1.0,0.0,1.0,1.0,True,False
0,5.2435703,15.864,228.5,12.68,5558.0,0.722,25.1,0.0,0.0,1.0,1.0,True,False
0,634.84739,16.186,542.6,20.5,5048.0,8.611,15.7,1.0,0.0,0.0,0.0,True,False
0,29.9756697,2.987,258.0,1.84,5893.0,0.986,12.0,0.0,0.0,1.0,0.0,True,False
0,387.56519,13.28,1083.0,4.02,6289.0,1.02,11.8,1.0,1.0,1.0,0.0,True,False
0,31.5073649,7.362,330.5,0.74,3554.0,0.37,15.4,0.0,0.0,1.0,0.0,True,False
0,18.1118457,6.309,328.7,31.25,6434.0,1.138,10.8,0.0,0.0,1.0,1.0,True,False
1,33.4969115,4.833,163.5,2.97,4928.0,1.688,13.2,0.0,0.0,0.0,0.0,True,False
0,34.33339948,2.45,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,1.389947459,1.193,1213.8,3.39,5999.0,0.95,136.4,0.0,1.0,1.0,0.0,True,False
0,282.5363563,10.3088,29233.0,70.53,6401.0,1.41,854.1,0.0,1.0,0.0,0.0,True,False
0,289.490952,3.91,773.0,2.87,5978.0,1.032,6.6,1.0,0.0,0.0,0.0,True,False
0,0.782068488,1.239,115.7,21.02,4475.0,20.237,4.1,0.0,0.0,1.0,0.0,True,False
0,440.65087204,4.07,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,289.76961138,3.19,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,273.223848,3.787,469.9,8.0,5079.0,3.792,10.6,1.0,0.0,0.0,0.0,True,False
0,0.650701055,0.89164,371060.0,281.62,10921.0,3.701,234.3,1.0,0.0,0.0,0.0,True,False
0,59.742966,6.78,284.9,16.91,5059.0,7.322,8.6,1.0,0.0,0.0,0.0,True,False
0,405.32064,7.77,561.7,1.34,4694.0,0.574,6.2,1.0,0.0,0.0,0.0,True,False
0,342.830882,3.826,450.7,10.76,4994.0,5.205,12.0,1.0,0.0,0.0,0.0,True,False
1,42.8774169,1.991,1068.8,2.67,5256.0,0.832,14.8,0.0,0.0,0.0,0.0,True,False
0,2.97601892,5.5,306.1,164.46,5140.0,7.746,35.3,0.0,0.0,1.0,1.0,True,False
0,2.882424694,25.91,67298.0,399.44,4705.0,8.058,416.2,1.0,0.0,0.0,0.0,True,False
1,220.142913,19.528,1796.4,5.94,6340.0,1.393,121.2,0.0,0.0,0.0,0.0,True,False
0,473.95103,11.778,330.6,3.32,6513.0,1.81,9.6,1.0,0.0,0.0,0.0,True,False
0,0.534109403,0.9513,78.3,2.28,10747.0,2.432,37.0,0.0,1.0,1.0,0.0,True,False
0,168.77118,2.263,2045.0,2825.04,4936.0,0.719,5.5,1.0,0.0,0.0,0.0,True,False
0,22.9138322,4.855,340.3,30.24,6154.0,1.334,8.0,0.0,0.0,1.0,1.0,True,False
0,538.36855,19.26,545.5,2.37,6148.0,1.015,7.0,1.0,0.0,0.0,0.0,True,False
0,65.5327181,2.256,373.4,1.79,5755.0,0.923,5.9,1.0,0.0,0.0,0.0,True,False
0,1.018360336,7.622,393970.0,107.0,6160.0,1.463,967.4,0.0,1.0,0.0,0.0,True,False
0,78.04064906,2.15,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,396.349253,2.685,413.1,2.39,6495.0,1.168,5.7,1.0,0.0,0.0,0.0,True,False
0,0.502807253,1.01493,4658.7,26.81,5109.0,0.715,240.0,0.0,1.0,0.0,0.0,True,False
